condition,RT
incongruent,1.1343667306315395
congruent,0.6015873070699498
incongruent,0.544317433224656
incongruent,0.8322523584219094
neutral,0.458074412992842
incongruent,0.9294842467616122
neutral,0.45226947013188884
neutral,0.8799218973406778
neutral,0.6769647717468756
incongruent,0.8059178648514591
incongruent,0.49421893257138383
neutral,0.4765914056477517
incongruent,0.9675677818613407
neutral,0.4785977929298728
neutral,0.28567440039487085
congruent,0.817442703582535
congruent,0.7126010284525589
congruent,0.566381130974593
neutral,0.22444540395027487
congruent,0.8507879141646995
neutral,0.9279455047935238
neutral,0.4788414650853276
congruent,0.4796067171277415
neutral,0.1616904169589862
incongruent,0.5316668898951095
incongruent,1.1712522487986872
incongruent,0.9932740050556279
incongruent,0.7868885782608052
congruent,0.3571727919603865
neutral,0.24996927305072028
congruent,0.9340429957099605
neutral,0.7625217350074943
incongruent,1.0126685978561065
congruent,1.0484993694413134
incongruent,0.8089578522557351
neutral,1.1306867622009733
incongruent,0.5389369297123813
congruent,0.8525927061238783
neutral,0.6216082932023225
incongruent,1.0056163078212372
incongruent,1.2419156804391478
incongruent,0.6928400371416247
congruent,1.7343085229369195
neutral,1.107686419766169
neutral,0.7887342365270815
congruent,0.42025311514689573
incongruent,1.0687195376477543
congruent,0.7781914218225324
neutral,0.4017602202836368
congruent,0.7944792006426421
congruent,0.9608398653309911
congruent,0.28346660127464157
congruent,0.6125802802508415
congruent,0.6173253539880298
neutral,0.5001450979570657
congruent,0.6150195630238171
incongruent,0.7997321641863362
congruent,0.5269193805192592
congruent,0.6909691825032519
neutral,0.6940281659370606
congruent,0.4168005516763115
neutral,0.468952421041153
incongruent,0.7046450739788305
neutral,0.6423949983949033
neutral,0.8510435904185568
congruent,0.7371096346569145
congruent,1.0593071267006757
congruent,0.46073555659483933
congruent,0.635292577874831
incongruent,0.9260293086846383
congruent,0.955575448529319
congruent,0.5284165931423421
incongruent,0.7631404112908474
neutral,0.7540526290104433
incongruent,0.35409801355635606
congruent,1.164575521642373
neutral,0.5684984657508881
congruent,0.8102159025876616
neutral,0.6226558646738333
incongruent,0.7547543144881967
incongruent,0.8992017593985322
incongruent,0.9091207844984369
neutral,1.0659977251176653
incongruent,0.43650430572296867
congruent,0.7670344012257774
congruent,0.45143398316210437
incongruent,1.03707089666215
congruent,0.6868382399093019
incongruent,0.6961709387116994
congruent,0.609239686738012
neutral,0.31781439428843355
neutral,0.8498428141551192
congruent,0.6015113828397135
neutral,0.5655695791817777
incongruent,0.6628601426311328
congruent,0.6797752248711801
incongruent,0.45645825842255916
congruent,0.5118374343378087
incongruent,0.5186706235354255
neutral,0.2795630698942729
incongruent,0.5630467448425139
incongruent,0.7590761986636803
congruent,0.7228488837267114
incongruent,0.6465973447095504
incongruent,0.6110121327983634
incongruent,0.5640946732104162
congruent,0.5880988269538779
neutral,0.5274578810146417
incongruent,1.0999201633473343
incongruent,0.5019454982593441
neutral,0.5540984996194239
neutral,0.7601973887730316
neutral,0.3243656512639112
neutral,0.6607260704734419
congruent,0.6614859296746596
congruent,0.9046838118128852
neutral,0.4931095318307137
congruent,0.9028200717243049
congruent,1.0112139477462585
congruent,0.7873749363847442
neutral,0.502732063492323
congruent,0.5632913698151255
incongruent,1.0458704673703487
neutral,0.8883669799567828
congruent,0.6456525021400152
neutral,0.8721344954440748
incongruent,0.7592639919915997
congruent,0.6577096990634724
incongruent,0.8370847988241903
neutral,0.8310202018345265
neutral,0.7880439505014732
incongruent,0.5809318591965902
neutral,0.795698017719727
congruent,0.4649689047231371
congruent,0.9204222131704902
congruent,0.203135513165007
congruent,0.7783113567980819
incongruent,0.8594606883538147
congruent,1.0417098253047143
incongruent,1.0043918600494206
neutral,0.6203702523193271
neutral,0.37668644681638946
incongruent,0.5470624918735502
neutral,0.59012891162966
incongruent,0.9325220196543391
incongruent,0.7266755517514137
congruent,0.8007400753162296
incongruent,0.9633151587006734
congruent,0.4295036913827864
congruent,0.7506095966225187
congruent,0.8589709813025924
incongruent,0.5552756712559965
incongruent,0.5679709201685528
incongruent,0.5579237288599859
congruent,0.9872789150751791
neutral,0.8897393322758798
incongruent,0.9548548054607434
congruent,0.8398545678770483
neutral,0.5471027152271648
neutral,1.141972896028544
incongruent,0.6764982113836464
incongruent,0.7054162017876089
neutral,0.2989805482059537
congruent,0.22985551834825863
neutral,0.6114273403693797
neutral,-0.016042700485816592
neutral,0.909392895514368
congruent,1.027279112698896
neutral,0.7119916894218437
congruent,0.2722068333608883
incongruent,1.3097610911940747
congruent,0.5597363394974182
incongruent,0.59927128673862
incongruent,0.8444435515825034
neutral,0.7781052527652272
incongruent,1.4729291881416704
incongruent,0.5635279561667531
neutral,0.9144440680592957
neutral,0.9854720598717165
incongruent,0.809418894676333
incongruent,0.980358065932055
incongruent,0.7002319711096663
neutral,0.7926146540369576
neutral,0.6109734929599098
neutral,0.9007159256015862
neutral,0.6421743270974245
congruent,1.039140724220124
incongruent,0.7672624167420897
incongruent,0.9322244485004002
neutral,0.6149805765137263
incongruent,0.8985722338522112
neutral,0.8861661088514674
congruent,0.7785430811467259
neutral,0.5985489860109046
neutral,0.8725660012125448
neutral,0.7771493095034155
congruent,0.04839762383414781
congruent,0.35481863913327794
neutral,0.5099923764876025
congruent,0.7176654254012307
incongruent,0.3594055985745567
incongruent,0.8762504940115063
congruent,0.2443232475470578
congruent,0.5640796549443099
congruent,0.4301197157335413
neutral,0.542776675793206
neutral,0.6746794140021514
congruent,0.29118819594956413
neutral,0.5741899057104586
incongruent,0.6995462727175348
congruent,0.3785964829838624
incongruent,0.8517833876119898
incongruent,0.4729567806803033
neutral,0.5933986861714194
neutral,0.9653720490398097
incongruent,0.9397308951845338
neutral,0.5565551927932767
congruent,0.8562579908111334
neutral,1.0139557113549855
incongruent,1.0574869658022705
neutral,0.40401970274777405
neutral,0.9313209719750525
neutral,0.6999680058829209
neutral,0.43970741922860046
neutral,0.5681657634020234
neutral,0.869653161491361
neutral,0.7331189074135699
congruent,0.9369235957948063
neutral,0.7993373180982589
incongruent,0.9030918973054036
incongruent,0.949384791914382
congruent,0.7518289221134328
congruent,0.5895441601800157
congruent,0.9951493626620048
incongruent,0.7704682205533784
neutral,0.8796623652021802
incongruent,0.8972178863385305
incongruent,0.8767906577609295
incongruent,0.4468877496888952
incongruent,1.152515299370473
neutral,0.8348604159325081
congruent,0.3393052487496138
incongruent,0.9237444124919693
congruent,0.8209686904668855
neutral,0.1850563326168305
neutral,0.7755170824421564
congruent,0.9497267854962896
incongruent,0.7319222241514949
neutral,0.18288612360573706
incongruent,0.7992938639326912
congruent,0.2954524497280755
congruent,0.8075880472385876
congruent,0.63305278225458
congruent,0.10239712628329867
neutral,0.9886226108367087
neutral,1.0772781550323243
neutral,0.9908383751556693
incongruent,0.8076289098925442
incongruent,1.0816354897086091
congruent,0.4036823169025997
congruent,1.2486664546172452
neutral,0.7367384448899938
incongruent,0.9131831032712221
neutral,0.7729230314507892
congruent,0.8304353986806865
incongruent,1.218582951254433
incongruent,0.5777923115203094
incongruent,0.6925619370065126
incongruent,0.6817763601086312
congruent,0.8943965441541029
incongruent,1.028409661583791
incongruent,0.6482612338414525
incongruent,0.7025285924511244
incongruent,0.9220209987564267
neutral,0.4477906929847284
congruent,0.6351165237519403
congruent,0.5376917169997447
incongruent,1.2052570330317982
incongruent,0.9901629072561979
incongruent,0.8772052637104248
congruent,0.5810450288135675
incongruent,0.8801330966399201
congruent,0.5309300850667779
congruent,0.2649499595145174
incongruent,1.1931428501740367
congruent,0.7242269817394739
congruent,0.24971293917136678
neutral,0.9688987890509244
incongruent,0.41188617612370576
neutral,1.072249871403372
neutral,0.6095093618112543
incongruent,0.7114828225866869
incongruent,0.7373200879772954
neutral,0.7279502937960272
congruent,0.6422500276547033
congruent,0.8344964574946222
neutral,1.1674408626503499
incongruent,0.5805457451617022
neutral,0.88490562888805
neutral,0.6772238139588148
congruent,1.2218763632275058
incongruent,0.8296929000762596
incongruent,0.8066165334356193
neutral,0.8153701408764932
congruent,0.7141966121871868
congruent,0.45399990227084325
neutral,0.6652245693606486
neutral,0.6848746603916912
congruent,0.6149775824893603
congruent,0.6592439548715628
neutral,0.6696261045971242
congruent,0.8434634391921153
neutral,0.7732226245110769
incongruent,0.8368387174229698
congruent,0.5377077511782526
neutral,0.38038350123117776
congruent,0.40428275562153726
congruent,0.558854733564814
incongruent,0.7642865121912317
incongruent,0.6700095285050267
neutral,0.5191784029290982
incongruent,0.7905525553888663
congruent,0.656718875872363
congruent,0.27513962371481127
congruent,0.8276160680036461
incongruent,1.0373552122729495
incongruent,1.2715680207778137
incongruent,0.3832662892906449
incongruent,0.6850485705411683
incongruent,1.0080672137988322
incongruent,0.9440515456289128
incongruent,0.4449078088510324
neutral,0.7122574543296468
congruent,0.4173248446003243
neutral,0.8428780179881494
neutral,0.544931189416778
congruent,0.7159399294831894
neutral,0.9841074206763869
congruent,0.7615182803553073
congruent,0.4891806486480639
congruent,0.45507888920616446
incongruent,0.6957186625529755
incongruent,0.5859985577868309
neutral,0.8087101782896396
incongruent,0.741943618098401
neutral,0.5407917111611419
incongruent,1.0903888873350074
incongruent,0.7804508401796485
neutral,0.7609982348570018
neutral,0.5449822564867627
congruent,0.591154985550668
incongruent,0.8488736720636385
incongruent,0.6581674276923694
congruent,0.8445241932207626
congruent,0.3403508184824519
incongruent,0.7065476741027601
incongruent,0.7609722576332821
neutral,0.5194997122985566
neutral,0.691445505657557
congruent,0.45417055932292705
congruent,0.44806574005646715
congruent,0.6842662146167517
neutral,0.7526576572157851
congruent,0.5803283660159166
incongruent,1.4644638318291336
incongruent,0.8321269946560417
congruent,0.5943803684136818
neutral,0.5888259676456329
neutral,1.0364791450504363
neutral,0.9309546014510873
neutral,0.8231411978688062
incongruent,1.0011433909765024
incongruent,0.5899548283196022
incongruent,0.745228503133892
congruent,0.9251359762050355
congruent,0.31982107102562296
neutral,0.6062312265574086
incongruent,0.6410131483456154
neutral,0.693069639580721
congruent,1.0560257153630281
neutral,0.6837810274458993
neutral,1.096728972033656
congruent,0.7122576534665659
congruent,0.24720670979889692
neutral,0.7184154555594886
incongruent,0.5118849975042178
incongruent,0.658462690633239
congruent,0.733813937143157
congruent,0.6420573565839225
incongruent,0.585567242233182
neutral,0.34886755819923054
neutral,0.5634774827807023
congruent,0.4515054481924139
incongruent,0.566822806647717
incongruent,1.1449892763713438
incongruent,0.776261009515138
incongruent,1.1387225046857892
neutral,0.6520131030980113
incongruent,0.7661787780384949
incongruent,0.759033655378104
neutral,0.7477142661338122
neutral,1.2190680768357085
incongruent,0.7609747314828016
congruent,0.7683073225331402
congruent,0.6349102081992063
neutral,0.9918201623822965
congruent,0.3642282546789996
neutral,1.0815033455199063
congruent,0.3594686586337746
congruent,0.9201296107702919
incongruent,0.9202648254730548
congruent,0.8288705880050836
incongruent,0.5995956754529621
congruent,0.780260161954503
incongruent,0.5389037882086984
neutral,0.5526273994679969
neutral,0.735412136333297
neutral,0.9380631900630778
incongruent,0.7373999726089469
congruent,0.5411280329730646
congruent,0.8299301991047894
incongruent,0.5180307547066035
congruent,0.9114123874726294
neutral,0.6744701063590077
neutral,0.585142636975279
neutral,0.29502442935883333
incongruent,0.8929983785966248
incongruent,0.3672967952264323
neutral,1.196602482204939
neutral,0.8477138340081033
neutral,0.9033407884596267
incongruent,0.7357567685260367
congruent,0.9158338537758941
neutral,0.9222342170880382
neutral,0.926538286039913
congruent,0.7223660527058204
neutral,0.6844415112283075
congruent,0.6093070369131269
neutral,0.6855206556983775
neutral,1.1367762738131932
congruent,0.9842405903109921
incongruent,0.37718436133732297
neutral,0.5456362718697255
congruent,0.423753603025268
congruent,0.6064573211507427
neutral,0.27075265429612233
neutral,0.5607236114108184
congruent,0.5117321215010373
neutral,1.0104950373953092
incongruent,1.2224248202662065
congruent,1.0142086786979274
incongruent,1.4767252322458535
neutral,0.9433934752515959
congruent,0.746302710911204
incongruent,0.4267358109442557
incongruent,0.609624756896991
neutral,0.7118082808441163
neutral,0.611264005397933
neutral,1.2277334280400978
congruent,0.5616261311425444
neutral,0.527119332404164
incongruent,0.8078825147279037
congruent,0.5081232884052642
incongruent,1.1901379831272667
congruent,0.7247272118554672
incongruent,1.1783555087980888
congruent,0.8052620017429633
incongruent,0.7780365648731302
incongruent,0.6871240564197615
incongruent,0.7996566747522469
incongruent,1.0797561331549654
neutral,0.7898108985541489
congruent,0.6838239808210664
incongruent,1.1756256359952058
congruent,0.8599518660452932
incongruent,0.8218152501409431
neutral,0.6822699860446748
neutral,0.8570164991765474
incongruent,0.5958631848742104
neutral,0.8479981476105672
congruent,0.6426103803544936
neutral,0.9723959555575729
incongruent,0.7408355457310414
congruent,0.5463303256948333
neutral,0.7711385897228763
neutral,1.1571443652219267
neutral,0.6728924244651232
incongruent,0.7816349376747866
congruent,1.0807189613218677
incongruent,0.9680650523765904
neutral,0.7385857066903025
congruent,0.9778278207177735
congruent,0.6785871786757822
incongruent,0.5853154144374654
neutral,1.028360625657922
incongruent,0.6224786983735511
